instance_id,db,dialect,n_gold,n_pred,n_tables_db,hit,recall,precision,strict,anchor_hit,max_gold_rank,ms,n_cols_db,n_cols_graph,ddl_tokens,n_gold_cols,n_pred_cols,col_recall,col_precision,col_strict,unresolved_cols,missed,missed_cols
sf_bq191,GITHUB_REPOS_DATE,snowflake,3,9,9,3,1.000,0.333,1,0,9,9.9,322,61,2209,,,,,,,,
sf_bq224,GITHUB_REPOS_DATE,snowflake,2,9,9,2,1.000,0.222,1,0,8,9.4,322,61,2159,5,61,1.000,0.082,1,3,,
sf_bq192,GITHUB_REPOS_DATE,snowflake,3,9,9,3,1.000,0.333,1,0,8,11.2,322,61,2200,,,,,,,,
sf_bq225,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,3,13.0,34,34,1624,,,,,,,,
sf_bq180,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,4,9.7,34,34,1585,,,,,,,,
sf_bq233,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,3,9.2,34,34,1624,5,34,1.000,0.147,1,9,,
sf_bq248,GITHUB_REPOS,snowflake,3,6,6,3,1.000,0.500,1,1,3,10.0,34,34,1598,7,34,1.000,0.206,1,2,,
sf_bq193,GITHUB_REPOS,snowflake,3,6,6,3,1.000,0.500,1,0,3,12.5,34,34,1585,7,34,1.000,0.206,1,6,,
sf_bq295,GITHUB_REPOS_DATE,snowflake,3,9,9,3,1.000,0.333,1,0,6,10.1,322,61,2195,8,61,1.000,0.131,1,1,,
sf_bq249,GITHUB_REPOS,snowflake,1,6,6,1,1.000,0.167,1,0,2,8.6,34,34,1572,,,,,,,,
sf_bq375,GITHUB_REPOS,snowflake,1,6,6,1,1.000,0.167,1,1,1,8.3,34,34,1585,,,,,,,,
sf_bq255,GITHUB_REPOS,snowflake,3,6,6,3,1.000,0.500,1,1,3,8.7,34,34,1598,6,34,1.000,0.176,1,2,,
sf_bq194,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,2,8.4,34,34,1611,,,,,,,,
sf_bq377,GITHUB_REPOS,snowflake,1,6,6,1,1.000,0.167,1,1,1,8.3,34,34,1636,2,34,1.000,0.059,1,4,,
sf_bq359,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,2,8.2,34,34,1599,4,34,1.000,0.118,1,4,,
sf_bq252,GITHUB_REPOS,snowflake,2,6,6,2,1.000,0.333,1,1,2,7.5,34,34,1598,6,34,1.000,0.176,1,0,,
sf_bq251,PYPI,snowflake,2,2,2,2,1.000,1.000,1,1,2,212.8,45,45,1583,,,,,,,,
bq019,cms_data,bigquery,1,12,38,1,1.000,0.083,1,1,1,288.1,865,649,15458,,,,,,,,
bq234,cms_data,bigquery,1,11,38,1,1.000,0.091,1,1,1,43.0,865,649,15655,6,336,1.000,0.018,1,2,,
bq235,cms_data,bigquery,2,18,38,2,1.000,0.111,1,1,3,37.5,865,649,16836,13,455,1.000,0.029,1,3,,
bq172,cms_data,bigquery,1,20,38,1,1.000,0.050,1,1,1,55.0,865,649,16903,4,433,1.000,0.009,1,1,,
bq177,cms_data,bigquery,2,15,38,2,1.000,0.133,1,1,4,54.9,865,649,16015,,,,,,,,
bq354,cms_data,bigquery,5,20,38,4,0.800,0.200,0,0,23,72.0,865,649,16085,12,418,0.833,0.024,0,3,bigquery-public-data.cms_synthetic_patient_data_omop.condition_occurrence,condition_occurrence.condition_concept_id;condition_occurrence.person_id
bq355,cms_data,bigquery,4,4,38,0,0.000,0.000,0,0,33,38.8,865,649,7630,8,177,0.000,0.000,0,1,bigquery-public-data.cms_synthetic_patient_data_omop.concept;bigquery-public-data.cms_synthetic_patient_data_omop.concept_ancestor;bigquery-public-data.cms_synthetic_patient_data_omop.drug_exposure;bigquery-public-data.cms_synthetic_patient_data_omop.person,concept.concept_code;concept.concept_id;concept.vocabulary_id;concept_ancestor.ancestor_concept_id;concept_ancestor.descendant_concept_id;drug_exposure.drug_concept_id;drug_exposure.person_id;person.person_id
bq032,noaa_data,bigquery,1,20,33,1,1.000,0.050,1,1,1,404.0,7278,769,32829,8,517,0.625,0.010,0,6,,hurricanes.name;hurricanes.sid;hurricanes.usa_wind
bq119,noaa_data,bigquery,1,20,33,1,1.000,0.050,1,1,1,96.0,7278,769,32810,8,517,0.500,0.008,0,5,,hurricanes.latitude;hurricanes.longitude;hurricanes.name;hurricanes.sid
sf_bq117,NOAA_DATA,snowflake,1,14,33,1,1.000,0.071,1,1,1,343.0,7275,766,29661,,,,,,,,
bq419,noaa_data,bigquery,1,17,33,1,1.000,0.059,1,1,1,50.6,7278,769,31675,2,474,1.000,0.004,1,2,,
sf_bq071,NOAA_DATA_PLUS,snowflake,2,20,48,2,1.000,0.100,1,1,3,422.3,7450,927,32020,,,,,,,,
sf_bq236,NOAA_DATA_PLUS,snowflake,2,20,48,2,1.000,0.100,1,1,3,110.0,7450,927,33277,7,523,1.000,0.013,1,1,,
bq356,noaa_data,bigquery,2,13,33,2,1.000,0.154,1,0,8,60.4,7278,769,29378,,,,,,,,
bq042,noaa_data,bigquery,1,20,33,1,1.000,0.050,1,1,4,61.6,7278,769,30997,,,,,,8,,
bq394,noaa_data,bigquery,1,20,33,1,1.000,0.050,1,1,1,92.6,7278,769,33115,7,510,0.857,0.012,0,6,,icoads_core_*.day
bq357,noaa_data,bigquery,1,20,33,1,1.000,0.050,1,1,1,68.1,7278,769,31485,6,523,0.500,0.006,0,2,,icoads_core_*.day;icoads_core_*.month;icoads_core_*.year
bq181,noaa_data,bigquery,2,14,33,2,1.000,0.143,1,1,5,83.0,7278,769,29488,,,,,,,,
bq045,noaa_data,bigquery,2,20,33,2,1.000,0.100,1,1,4,91.3,7278,769,32758,5,526,1.000,0.010,1,2,,
sf_bq358,NEW_YORK_CITIBIKE_1,snowflake,3,19,21,3,1.000,0.158,1,0,7,307.9,3303,245,9773,12,240,1.000,0.050,1,0,,
bq290,noaa_data,bigquery,2,18,33,2,1.000,0.111,1,1,6,78.9,7278,769,31579,8,517,1.000,0.015,1,10,,
bq031,noaa_data,bigquery,2,20,33,1,0.500,0.050,0,0,27,83.4,7278,769,31268,2,521,0.000,0.000,0,39,bigquery-public-data.noaa_gsod.stations,stations.name;stations.usaf
bq392,noaa_gsod,bigquery,1,2,2,1,1.000,0.500,1,1,1,220.8,3088,44,1791,5,44,1.000,0.114,1,6,,
sf_bq050,NEW_YORK_CITIBIKE_1,snowflake,5,19,21,5,1.000,0.263,1,0,10,46.0,3303,245,9771,21,240,1.000,0.087,1,10,,
sf_bq426,NEW_YORK_CITIBIKE_1,snowflake,4,20,21,4,1.000,0.200,1,1,4,81.1,3303,245,9769,,,,,,,,
sf_bq291,NOAA_GLOBAL_FORECAST_SYSTEM,snowflake,1,11,11,1,1.000,0.091,1,1,1,296.9,90,90,2448,3,90,1.000,0.033,1,10,,
bq208,new_york_noaa,bigquery,2,11,11,2,1.000,0.182,1,1,6,296.7,3571,296,8393,,,,,,,,
bq047,new_york_noaa,bigquery,2,11,11,2,1.000,0.182,1,1,4,61.2,3571,296,8446,,,,,,,,
bq048,new_york_noaa,bigquery,2,11,11,2,1.000,0.182,1,1,3,66.6,3571,296,8366,,,,,,,,
bq293,new_york_geo,bigquery,2,20,24,2,1.000,0.100,1,1,6,314.1,670,424,10579,,,,,,,,
sf_bq017,GEO_OPENSTREETMAP,snowflake,1,10,10,1,1.000,0.100,1,1,1,298.4,86,86,2650,3,86,1.000,0.035,1,3,,
sf_bq131,GEO_OPENSTREETMAP,snowflake,1,10,10,1,1.000,0.100,1,1,1,16.1,86,86,2650,,,,,,,,
sf_bq349,GEO_OPENSTREETMAP,snowflake,2,10,10,2,1.000,0.200,1,1,3,14.1,86,86,2390,7,86,1.000,0.081,1,6,,
sf_bq007,CENSUS_BUREAU_ACS_2,snowflake,2,20,32,2,1.000,0.100,1,0,16,813.7,68434,3724,59523,,,,,,,,
sf_bq429,CENSUS_BUREAU_ACS_2,snowflake,2,20,32,2,1.000,0.100,1,0,16,151.6,68434,3724,53436,9,952,1.000,0.009,1,5,,
sf_bq073,CENSUS_BUREAU_ACS_2,snowflake,2,20,32,2,1.000,0.100,1,0,15,136.0,68434,3724,58593,,,,,,,,
sf_bq410,CENSUS_BUREAU_ACS_2,snowflake,2,20,32,2,1.000,0.100,1,0,20,152.3,68434,3724,50871,,,,,,,,
sf_bq348,GEO_OPENSTREETMAP,snowflake,2,10,10,2,1.000,0.200,1,1,2,22.2,86,86,2213,,,,,,,,
sf_bq253,GEO_OPENSTREETMAP,snowflake,2,10,10,2,1.000,0.200,1,1,5,19.8,86,86,2649,,,,,,,,
sf_bq254,GEO_OPENSTREETMAP,snowflake,1,10,10,1,1.000,0.100,1,1,4,18.0,86,86,2648,4,86,1.000,0.047,1,2,,
sf_bq056,GEO_OPENSTREETMAP_BOUNDARIES,snowflake,2,20,25,2,1.000,0.100,1,0,15,298.6,261,247,6699,,,,,,,,
sf_bq289,GEO_OPENSTREETMAP_CENSUS_PLACES,snowflake,2,20,67,2,1.000,0.100,1,1,5,470.0,1056,1056,15226,5,272,1.000,0.018,1,3,,
sf_bq250,GEO_OPENSTREETMAP_WORLDPOP,snowflake,2,11,11,2,1.000,0.182,1,1,2,226.3,94,94,2885,9,94,1.000,0.096,1,5,,
sf_bq083,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,0,10,294.5,497,497,16658,3,279,1.000,0.011,1,1,,
sf_bq184,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,1,39.4,497,497,17460,,,,,,,,
sf_bq195,CRYPTO,snowflake,3,20,39,3,1.000,0.150,1,0,12,28.0,497,497,18832,,,,,,,,
sf_bq256,CRYPTO,snowflake,3,20,39,3,1.000,0.150,1,0,11,41.1,497,497,18930,,,,,,,,
sf_bq080,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,1,44.9,497,497,17848,,,,,,,,
sf_bq342,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,3,44.4,497,497,18199,,,,,,,,
sf_bq341,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,2,34.4,497,497,17761,4,283,1.000,0.014,1,2,,
sf_bq444,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,1,91.8,497,497,17287,7,260,1.000,0.027,1,0,,
sf_bq340,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,3,49.3,497,497,16717,,,,,,,,
sf_bq005,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,1,39.7,497,497,17279,,,,,,,,
sf_bq334,CRYPTO,snowflake,3,20,39,3,1.000,0.150,1,0,7,42.5,497,497,19345,8,311,1.000,0.026,1,5,,
sf_bq335,CRYPTO,snowflake,2,20,39,2,1.000,0.100,1,0,8,47.6,497,497,18290,,,,,,,,
sf_bq057,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,1,64.7,497,497,18187,8,300,1.000,0.027,1,14,,
sf_bq068,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,2,50.8,497,497,17902,3,283,1.000,0.011,1,6,,
sf_bq092,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,0,14,71.9,497,497,18258,,,,,,,,
sf_bq093,CRYPTO,snowflake,3,20,39,3,1.000,0.150,1,0,10,70.4,497,497,18604,15,296,1.000,0.051,1,2,,
sf_bq292,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,1,49.5,497,497,19268,,,,,,,,
sf_bq135,CRYPTO,snowflake,2,20,39,2,1.000,0.100,1,1,2,42.2,497,497,18324,,,,,,,,
sf_bq136,CRYPTO,snowflake,2,20,39,2,1.000,0.100,1,1,3,56.4,497,497,16943,,,,,,,,
sf_bq065,CRYPTO,snowflake,1,20,39,1,1.000,0.050,1,1,1,48.6,497,497,16400,,,,,,,,
sf_bq037,HUMAN_GENOME_VARIANTS,snowflake,1,8,8,1,1.000,0.125,1,1,1,447.7,202,202,7200,2,200,1.000,0.010,1,5,,
sf_bq012,ETHEREUM_BLOCKCHAIN,snowflake,3,7,7,3,1.000,0.429,1,1,4,235.5,88,88,6559,13,88,1.000,0.148,1,2,,
sf_bq187,ETHEREUM_BLOCKCHAIN,snowflake,2,7,7,2,1.000,0.286,1,1,2,17.7,88,88,6561,6,88,1.000,0.068,1,4,,
sf_bq450,ETHEREUM_BLOCKCHAIN,snowflake,5,7,7,5,1.000,0.714,1,1,5,41.3,88,88,6564,,,,,,,,
bq034,ghcn_d,bigquery,1,5,5,1,1.000,0.200,1,1,1,227.8,2141,37,1122,5,37,1.000,0.135,1,3,,
bq383,ghcn_d,bigquery,1,5,5,1,1.000,0.200,1,1,2,10.4,2141,37,1093,5,37,1.000,0.135,1,4,,
bq051,new_york_ghcn,bigquery,3,14,14,3,1.000,0.214,1,0,8,399.8,2624,289,7755,,,,,,,,
bq038,new_york,bigquery,1,9,9,1,1.000,0.111,1,1,2,249.5,483,252,6614,,,,,,,,
bq053,new_york,bigquery,2,9,9,2,1.000,0.222,1,1,2,45.8,483,252,6666,5,220,0.600,0.014,0,6,,tree_census_*.spc_latin;tree_census_*.status
bq054,new_york,bigquery,1,9,9,1,1.000,0.111,1,1,1,30.1,483,252,6691,,,,,,,,
bq021,new_york,bigquery,2,9,9,2,1.000,0.222,1,1,4,42.7,483,252,6516,14,220,1.000,0.064,1,11,,
bq202,new_york_plus,bigquery,1,18,18,1,1.000,0.056,1,1,1,425.5,853,360,9625,,,,,,,,
bq185,new_york_plus,bigquery,2,18,18,2,1.000,0.111,1,1,6,45.5,853,360,9620,8,325,1.000,0.025,1,0,,
bq040,new_york_plus,bigquery,2,18,18,2,1.000,0.111,1,1,5,46.1,853,360,9608,,,,,,,,
bq098,new_york_plus,bigquery,2,18,18,2,1.000,0.111,1,1,5,73.5,853,360,9612,12,325,1.000,0.037,1,4,,
bq039,new_york_plus,bigquery,2,18,18,2,1.000,0.111,1,1,5,76.1,853,360,9607,13,325,1.000,0.040,1,3,,
