instance_id,db,dialect,n_gold,n_pred,n_tables_db,hit,recall,precision,strict,anchor_hit,max_gold_rank,ms,n_cols_db,n_cols_graph,ddl_tokens,n_gold_cols,n_pred_cols,col_recall,col_precision,col_strict,unresolved_cols,missed,missed_cols
bq113,bls,bigquery,2,13,25,2,1.000,0.154,1,1,3,24.1,23205,492,5669,5,228,0.600,0.013,0,5,,states.geo_id;states.state_name
bq112,bls,bigquery,3,14,25,3,1.000,0.214,1,1,5,17.0,23205,492,6314,8,243,1.000,0.033,1,6,,
bq055,google_dei,bigquery,2,18,24,2,1.000,0.111,1,1,4,24.8,23134,436,6279,,,,,,,,
bq075,google_dei,bigquery,3,17,24,3,1.000,0.176,1,0,12,15.1,23134,436,5964,,,,,,,,
bq406,google_dei,bigquery,1,15,24,1,1.000,0.067,1,1,1,10.4,23134,436,3830,11,127,1.000,0.087,1,2,,
sf_bq084,GOOG_BLOCKCHAIN,snowflake,1,7,7,1,1.000,0.143,1,1,2,8.7,108,108,6634,,,,,,,,
sf_bq058,GOOG_BLOCKCHAIN,snowflake,1,7,7,1,1.000,0.143,1,1,4,15.5,108,108,6646,,,,,,,,
sf_bq416,GOOG_BLOCKCHAIN,snowflake,2,7,7,2,1.000,0.286,1,0,7,13.4,108,108,6646,,,,,,,,
sf_bq226,GOOG_BLOCKCHAIN,snowflake,2,7,7,2,1.000,0.286,1,1,3,6.8,108,108,6634,,,,,,,,
sf_bq016,DEPS_DEV_V1,snowflake,2,10,10,2,1.000,0.200,1,1,3,10.0,78,78,2771,,,,,,,,
sf_bq062,DEPS_DEV_V1,snowflake,1,10,10,1,1.000,0.100,1,0,7,6.4,78,78,2791,,,,,,,,
sf_bq063,DEPS_DEV_V1,snowflake,2,10,10,2,1.000,0.200,1,1,3,7.3,78,78,2756,,,,,,,,
sf_bq028,DEPS_DEV_V1,snowflake,3,10,10,3,1.000,0.300,1,0,9,9.4,78,78,2736,12,78,1.000,0.154,1,1,,
bq022,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,9.9,45,45,1593,2,45,1.000,0.044,1,3,,
bq362,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,7.1,45,45,1593,2,45,1.000,0.044,1,5,,
bq363,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,9.7,45,45,1593,2,45,1.000,0.044,1,7,,
bq076,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,12.8,45,45,1578,3,45,1.000,0.067,1,3,,
bq077,chicago,bigquery,1,2,2,1,1.000,0.500,1,1,1,8.9,45,45,1578,3,45,1.000,0.067,1,3,,
bq109,open_targets_genetics_1,bigquery,2,13,13,2,1.000,0.154,1,1,4,14.3,293,332,5800,13,321,1.000,0.040,1,2,,
sf_bq325,OPEN_TARGETS_GENETICS_2,snowflake,4,13,13,4,1.000,0.308,1,0,10,12.8,293,293,7307,,,,,,,,
bq090,CYMBAL_INVESTMENTS,bigquery,1,1,1,1,1.000,1.000,1,1,1,7.8,14,20,1004,4,20,1.000,0.200,1,2,,
bq442,CYMBAL_INVESTMENTS,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.8,14,20,1004,7,20,1.000,0.350,1,2,,
bq079,usfs_fia,bigquery,3,11,11,3,1.000,0.273,1,1,3,101.4,1050,1050,51238,,,,,,,,
bq024,usfs_fia,bigquery,3,11,11,3,1.000,0.273,1,1,3,42.9,1050,1050,50839,,,,,,,,
bq220,usfs_fia,bigquery,3,11,11,3,1.000,0.273,1,1,3,82.9,1050,1050,52762,,,,,,,,
bq096,gbif,bigquery,1,1,1,1,1.000,1.000,1,1,1,10.3,50,60,1366,5,60,1.000,0.083,1,1,,
sf_bq276,NOAA_PORTS,snowflake,3,17,17,3,1.000,0.176,1,1,4,97.8,401,387,11592,,,,,,,,
bq277,noaa_ports,bigquery,5,17,17,3,0.600,0.176,0,0,,90.1,414,399,9954,,,,,,,bigquery-public-data.persistent_udfs.azimuth_to_geog_point;bigquery-public-data.persistent_udfs.nautical_miles_conversion,
bq278,sunroof_solar,bigquery,2,2,2,2,1.000,1.000,1,1,2,10.4,64,64,2245,,,,,,,,
bq102,gnomAD,bigquery,1,8,8,1,1.000,0.125,1,1,1,124.8,10264,4691,40675,4,480,1.000,0.008,1,6,,
bq445,gnomAD,bigquery,1,8,8,1,1.000,0.125,1,1,1,84.1,10264,4691,10090,,,,,,,,
bq103,gnomAD,bigquery,1,8,8,1,1.000,0.125,1,1,1,78.2,10264,4691,8337,3,480,0.667,0.004,0,4,,v3_genomes__chr*.alternate_bases
sf_bq104,GOOGLE_TRENDS,snowflake,1,4,4,1,1.000,0.250,1,1,1,4.4,34,34,984,6,34,1.000,0.176,1,3,,
sf_bq411,GOOGLE_TRENDS,snowflake,1,4,4,1,1.000,0.250,1,1,1,3.8,34,34,984,,,,,,,,
bq105,nhtsa_traffic_fatalities_plus,bigquery,4,20,33,4,1.000,0.200,1,0,11,68.1,2862,813,36186,8,495,1.000,0.016,1,3,,
bq108,nhtsa_traffic_fatalities,bigquery,3,20,20,3,1.000,0.150,1,0,9,56.4,2730,687,35367,,,,,,,,
bq067,nhtsa_traffic_fatalities,bigquery,3,20,20,3,1.000,0.150,1,1,3,96.4,2730,687,35365,,,,,,,,
bq396,nhtsa_traffic_fatalities,bigquery,1,20,20,1,1.000,0.050,1,1,2,34.7,2730,687,35558,4,464,0.750,0.006,0,3,,accident_*.timestamp_of_crash
bq441,nhtsa_traffic_fatalities,bigquery,3,20,20,3,1.000,0.150,1,1,3,56.5,2730,687,35768,,,,,,,,
bq097,sdoh,bigquery,1,20,31,1,1.000,0.050,1,1,1,195.2,68863,4167,65360,4,1078,1.000,0.004,1,3,,
bq120,sdoh,bigquery,2,20,31,2,1.000,0.100,1,1,6,97.8,68863,4167,73461,7,1126,0.429,0.003,0,4,,county_*_*yr.geo_id;county_*_*yr.income_10000_14999;county_*_*yr.income_15000_19999;county_*_*yr.income_less_10000
bq110,sdoh,bigquery,1,20,31,1,1.000,0.050,1,1,1,92.2,68863,4167,65333,4,1126,0.750,0.003,0,3,,hud_pit_by_coc.count_year
bq395,sdoh,bigquery,1,20,31,1,1.000,0.050,1,1,1,94.4,68863,4167,75181,3,1174,0.667,0.002,0,5,,hud_pit_by_coc.count_year
bq352,sdoh,bigquery,2,20,31,2,1.000,0.100,1,0,8,86.6,68863,4167,55195,7,836,1.000,0.008,1,3,,
bq074,sdoh,bigquery,2,20,31,2,1.000,0.100,1,1,6,97.2,68863,4167,72187,6,1126,0.833,0.004,0,6,,county_*_*yr.unemployed_pop
bq066,sdoh,bigquery,2,20,31,2,1.000,0.100,1,1,6,75.8,68863,4167,61459,7,910,0.857,0.007,0,4,,county_*_*yr.geo_id
bq114,openaq,bigquery,2,20,33,2,1.000,0.100,1,1,3,48.3,891,891,25080,12,579,1.000,0.021,1,0,,
bq116,sec_quarterly_financials,bigquery,2,10,10,2,1.000,0.200,1,1,2,18.2,147,147,8430,,,,,,,,
bq041,stackoverflow,bigquery,3,16,16,3,1.000,0.188,1,0,9,17.4,228,228,5844,,,,,,,,
sf_bq121,STACKOVERFLOW,snowflake,2,16,16,2,1.000,0.125,1,1,2,10.1,228,228,2400,4,228,1.000,0.018,1,3,,
bq123,stackoverflow,bigquery,2,16,16,2,1.000,0.125,1,1,2,8.9,228,228,6387,5,228,1.000,0.022,1,4,,
bq280,stackoverflow,bigquery,2,16,16,2,1.000,0.125,1,0,5,6.7,228,228,5853,6,228,1.000,0.026,1,4,,
bq300,stackoverflow,bigquery,2,16,16,2,1.000,0.125,1,1,5,8.3,228,228,6413,5,228,1.000,0.022,1,2,,
bq301,stackoverflow,bigquery,3,16,16,3,1.000,0.188,1,0,10,9.9,228,228,6403,17,228,1.000,0.075,1,0,,
bq302,stackoverflow,bigquery,1,16,16,1,1.000,0.062,1,1,1,6.5,228,228,5845,2,228,1.000,0.009,1,5,,
bq303,stackoverflow,bigquery,3,16,16,3,1.000,0.188,1,1,3,9.5,228,228,6324,15,228,1.000,0.066,1,2,,
bq304,stackoverflow,bigquery,2,16,16,2,1.000,0.125,1,0,11,12.3,228,228,6423,8,228,1.000,0.035,1,6,,
bq310,stackoverflow,bigquery,2,16,16,2,1.000,0.125,1,0,11,9.6,228,228,6445,7,228,1.000,0.031,1,2,,
bq305,stackoverflow,bigquery,2,16,16,2,1.000,0.125,1,1,2,10.3,228,228,6418,,,,,,,,
bq306,stackoverflow,bigquery,3,16,16,3,1.000,0.188,1,1,3,12.3,228,228,6442,,,,,,,,
sf_bq307,STACKOVERFLOW,snowflake,2,16,16,2,1.000,0.125,1,1,2,9.5,228,228,2519,,,,,,,,
bq308,stackoverflow,bigquery,2,16,16,2,1.000,0.125,1,0,,7.2,228,228,5845,4,228,1.000,0.018,1,3,,
bq309,stackoverflow,bigquery,4,16,16,4,1.000,0.250,1,0,7,9.8,228,228,6328,13,228,1.000,0.057,1,6,,
bq124,fhir_synthea,bigquery,3,17,17,3,1.000,0.176,1,0,13,276.7,456,11638,19073,5,1020,0.000,0.000,0,11,,condition.id;medication_request.id;medication_request.status;patient.id;patient.name
bq391,fhir_synthea,bigquery,3,17,17,3,1.000,0.176,1,0,13,167.8,456,11638,16743,,,,,,,,
bq126,the_met,bigquery,2,3,3,2,1.000,0.667,1,1,2,13.1,61,140,2295,10,110,1.000,0.091,1,0,,
bq366,the_met,bigquery,2,3,3,2,1.000,0.667,1,1,2,8.8,61,140,2250,4,110,1.000,0.036,1,3,,
bq414,the_met,bigquery,2,3,3,2,1.000,0.667,1,1,2,8.6,61,140,2412,5,110,1.000,0.045,1,3,,
bq200,mlb,bigquery,2,3,3,2,1.000,0.667,1,1,2,14.5,306,306,3749,,,,,,,,
sf_bq458,WORD_VECTORS_US,snowflake,3,3,3,3,1.000,1.000,1,1,3,14.1,19,19,1013,,,,,,,,
sf_bq459,WORD_VECTORS_US,snowflake,3,3,3,3,1.000,1.000,1,1,3,11.4,19,19,1013,,,,,,,,
sf_bq460,WORD_VECTORS_US,snowflake,3,3,3,3,1.000,1.000,1,1,3,11.2,19,19,1013,,,,,,,,
bq204,eclipse_megamovie,bigquery,1,5,5,1,1.000,0.200,1,1,1,8.2,129,84,2630,1,84,1.000,0.012,1,1,,
bq389,epa_historical_air_quality,bigquery,6,20,32,6,1.000,0.300,1,0,18,40.6,879,879,25778,18,591,1.000,0.030,1,3,,
sf_bq345,IDC,snowflake,1,16,16,1,1.000,0.062,1,1,1,196.8,2100,2100,36318,9,2037,1.000,0.004,1,2,,
sf_bq346,IDC,snowflake,2,16,16,2,1.000,0.125,1,1,3,166.6,2100,2100,36295,15,2040,1.000,0.007,1,4,,
sf_bq347,IDC,snowflake,2,16,16,2,1.000,0.125,1,0,9,199.0,2100,2100,36233,6,2037,1.000,0.003,1,1,,
sf_bq390,IDC,snowflake,2,16,16,2,1.000,0.125,1,1,3,169.4,2100,2100,36069,9,2037,1.000,0.004,1,0,,
sf_bq421,IDC,snowflake,1,16,16,1,1.000,0.062,1,1,3,173.6,2100,2100,36526,4,2040,1.000,0.002,1,8,,
sf_bq422,IDC,snowflake,1,16,16,1,1.000,0.062,1,1,1,172.8,2100,2100,36191,8,2040,1.000,0.004,1,8,,
sf_bq069,IDC,snowflake,1,16,16,1,1.000,0.062,1,1,1,213.6,2100,2100,36167,,,,,,,,
sf_bq219,IOWA_LIQUOR_SALES,snowflake,1,1,1,1,1.000,1.000,1,1,1,8.8,24,24,1209,4,24,1.000,0.167,1,9,,
bq199,iowa_liquor_sales,bigquery,1,1,1,1,1.000,1.000,1,1,1,7.1,24,24,1183,5,24,1.000,0.208,1,3,,
bq218,iowa_liquor_sales,bigquery,1,1,1,1,1.000,1.000,1,1,1,6.1,24,24,1183,4,24,1.000,0.167,1,5,,
bq049,iowa_liquor_sales_plus,bigquery,2,2,2,2,1.000,1.000,1,1,2,7.7,36,30,1491,8,30,1.000,0.267,1,7,,
bq360,nppes,bigquery,1,4,4,1,1.000,0.250,1,1,1,27.2,918,822,2170,4,132,0.750,0.023,0,3,,npi_optimized.npi
bq286,usa_names,bigquery,1,2,2,1,1.000,0.500,1,1,1,6.4,10,10,367,5,10,1.000,0.500,1,1,,
sf_bq044,TCGA,snowflake,3,20,52,2,0.667,0.100,0,0,22,184.5,4107,1530,44542,,,,,,,tcga.tcga_versioned.rnaseq_hg19_gdc_2017_02,
sf_bq043,TCGA,snowflake,3,20,52,2,0.667,0.100,0,0,34,42.0,4107,1530,31108,15,530,0.733,0.021,0,0,tcga.tcga_versioned.clinical_gdc_r*,clinical_gdc_r*.demo__days_to_death;clinical_gdc_r*.demo__gender;clinical_gdc_r*.demo__vital_status;clinical_gdc_r*.submitter_id
bq143,CPTAC_PDC,bigquery,3,20,78,2,0.667,0.100,0,0,23,81.4,1451,1432,32086,11,518,0.636,0.014,0,5,isb-cgc-bq.cptac.quant_proteome_cptac_ccrcc_discovery_study_pdc_current,quant_proteome_cptac_ccrcc_discovery_study_pdc_current.aliquot_id;quant_proteome_cptac_ccrcc_discovery_study_pdc_current.case_id;quant_proteome_cptac_ccrcc_discovery_study_pdc_current.gene_symbol;quant_proteome_cptac_ccrcc_discovery_study_pdc_current.protein_abundance_log2ratio
sf_bq147,TCGA,snowflake,1,20,52,1,1.000,0.050,1,1,1,35.2,4107,1530,35010,,,,,,,,
sf_bq148,TCGA,snowflake,1,20,52,1,1.000,0.050,1,1,1,39.3,4107,1530,40784,,,,,,,,
sf_bq175,TCGA_MITELMAN,snowflake,2,20,71,2,1.000,0.100,1,0,13,234.8,4272,1695,39979,,,,,,,,
sf_bq176,TCGA_MITELMAN,snowflake,1,20,71,1,1.000,0.050,1,1,3,37.6,4272,1695,27479,10,455,1.000,0.022,1,1,,
sf_bq170,TCGA_MITELMAN,snowflake,1,20,71,1,1.000,0.050,1,0,11,194.6,4272,1695,38280,,,,,,,,
sf_bq150,TCGA_HG19_DATA_V0,snowflake,2,12,12,2,1.000,0.167,1,1,5,63.2,401,254,14662,8,229,1.000,0.035,1,10,,
sf_bq152,TCGA_HG38_DATA_V0,snowflake,3,20,28,2,0.667,0.100,0,0,28,70.4,1145,826,28890,,,,,,,tcga_hg38_data_v0.qotm.wikipathways_20170425_annotated,
sf_bq155,TCGA_HG38_DATA_V0,snowflake,3,20,28,3,1.000,0.150,1,1,6,35.5,1145,826,29677,12,537,1.000,0.022,1,8,,
sf_bq141,TCGA_HG38_DATA_V0,snowflake,2,20,28,2,1.000,0.100,1,1,4,35.0,1145,826,27835,,,,,,,,
bq046,TCGA_bioclin_v0,bigquery,5,20,23,5,1.000,0.250,1,0,16,43.2,1829,596,29173,,,,,,,,
sf_bq153,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,1,2,61.8,833,825,8911,7,139,0.857,0.043,0,4,,clinical_pancan_patient_with_followup_filtered.acronym
sf_bq154,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,5,254.2,833,825,9297,,,,,,,,
sf_bq156,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,0,4,199.7,833,825,8905,,,,,,,,
sf_bq157,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,1,4,211.8,833,825,9728,,,,,,,,
sf_bq158,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,1,2,25.8,833,825,8400,7,139,0.714,0.036,0,5,,clinical_pancan_patient_with_followup_filtered.acronym;clinical_pancan_patient_with_followup_filtered.bcr_patient_barcode
sf_bq159,PANCANCER_ATLAS_1,snowflake,2,9,9,2,1.000,0.222,1,1,3,44.9,833,825,8477,7,139,0.857,0.043,0,9,,clinical_pancan_patient_with_followup_filtered.acronym
bq161,pancancer_atlas_2,bigquery,2,19,19,2,1.000,0.105,1,1,3,102.1,1634,1623,15905,6,251,1.000,0.024,1,4,,
bq151,pancancer_atlas_2,bigquery,2,19,19,2,1.000,0.105,1,0,7,78.2,1634,1623,15232,6,251,0.833,0.020,0,13,,filtered_clinical_pancan_patient_with_followup.acronym
bq162,HTAN_1,bigquery,2,20,113,2,1.000,0.100,1,0,9,185.5,7030,4085,34217,,,,,,,,
sf_bq163,HTAN_2,snowflake,1,20,91,1,1.000,0.050,1,1,2,121.7,3428,3375,32052,,,,,,,,
sf_bq164,HTAN_2,snowflake,5,20,91,5,1.000,0.250,1,1,5,52.4,3428,3375,30280,,,,,,,,
sf_bq166,TCGA_MITELMAN,snowflake,2,20,71,2,1.000,0.100,1,0,18,207.6,4272,1695,39660,10,712,1.000,0.014,1,6,,
bq165,mitelman,bigquery,6,19,19,6,1.000,0.316,1,0,19,18.4,165,165,5223,,,,,,,,
bq169,mitelman,bigquery,2,19,19,2,1.000,0.105,1,1,6,12.2,165,165,5484,,,,,,,,
bq111,mitelman,bigquery,7,19,19,6,0.857,0.316,0,0,,40.8,165,165,5216,,,,,,,isb-cgc-bq.tcga_versioned.copy_number_segment_allelic_hg38_gdc_r23,
sf_bq451,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,13.2,114,114,1758,,,,,,,,
sf_bq452,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,9.4,114,114,1756,,,,,,,,
sf_bq453,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,9.6,114,114,1637,,,,,,,,
sf_bq454,_1000_GENOMES,snowflake,2,3,3,2,1.000,0.667,1,1,2,9.2,114,114,1637,,,,,,,,
sf_bq415,HUMAN_GENOME_VARIANTS,snowflake,1,8,8,1,1.000,0.125,1,1,3,44.0,202,202,7245,,,,,,,,
bq279,austin,bigquery,2,6,6,2,1.000,0.333,1,1,2,10.5,117,81,2793,4,81,1.000,0.049,1,1,,
bq281,austin,bigquery,1,6,6,1,1.000,0.167,1,1,1,7.9,117,81,2769,6,81,1.000,0.074,1,1,,
bq282,austin,bigquery,2,6,6,2,1.000,0.333,1,1,2,6.6,117,81,2769,5,81,1.000,0.062,1,2,,
bq006,austin,bigquery,1,6,6,1,1.000,0.167,1,1,1,7.0,117,81,2771,2,81,1.000,0.025,1,4,,
sf_bq283,AUSTIN,snowflake,2,6,6,2,1.000,0.333,1,1,2,9.0,119,83,2235,,,,,,,,
bq284,bbc,bigquery,1,1,1,1,1.000,1.000,1,1,1,6.8,4,4,167,2,4,1.000,0.500,1,0,,
bq413,dimensions_ai_covid19,bigquery,2,6,6,2,1.000,0.333,1,1,4,42.4,282,1338,6449,4,360,0.500,0.006,0,3,,grid.id;publications.research_orgs
bq425,ebi_chembl,bigquery,5,20,170,3,0.600,0.150,0,0,61,42.8,5337,1213,5216,6,153,0.667,0.026,0,1,bigquery-public-data.ebi_chembl.compound_records_*;bigquery-public-data.ebi_chembl.formulations_*,compound_records_*.molregno;formulations_*.molregno
bq430,ebi_chembl,bigquery,4,20,170,4,1.000,0.200,1,0,10,62.1,5337,1213,8298,13,307,1.000,0.042,1,22,,
bq023,fec,bigquery,4,20,93,1,0.250,0.050,0,0,34,214.1,71833,4777,54295,,,,,,,bigquery-public-data.fec.indiv*;bigquery-public-data.geo_census_tracts.census_tracts_new_york;bigquery-public-data.hud_zipcode_crosswalk.zipcode_to_census_tracts,
bq094,fec,bigquery,4,20,93,2,0.500,0.100,0,0,30,89.3,71833,4777,45274,,,,,,,bigquery-public-data.fec.ccl*;bigquery-public-data.fec.cn*,
bq287,fda,bigquery,5,9,27,3,0.600,0.333,0,0,,26.9,1202,417,9169,,,,,,,bigquery-public-data.census_bureau_acs.zip_codes_2017_5yr;bigquery-public-data.census_utility.fips_codes_states,
bq432,fda,bigquery,1,6,27,1,1.000,0.167,1,1,1,68.1,1202,417,10374,,,,,,,,
bq285,fda,bigquery,4,7,27,3,0.750,0.429,0,0,22,12.2,1202,417,11026,12,173,0.583,0.040,0,1,bigquery-public-data.census_utility.fips_codes_states,fips_codes_states.state_fips_code;fips_codes_states.state_name;institutions.institution_name;institutions.state_fips_code;institutions.state_name
bq288,fda,bigquery,1,10,27,1,1.000,0.100,1,1,1,15.2,1202,417,11743,,,,,,,,
sf_bq412,GOOGLE_ADS,snowflake,1,2,2,1,1.000,0.500,1,1,1,8.4,16,16,1016,4,16,1.000,0.250,1,2,,
sf_bq423,GOOGLE_ADS,snowflake,1,2,2,1,1.000,0.500,1,1,1,7.2,16,16,1016,,,,,,,,
sf_bq070,IDC,snowflake,1,16,16,1,1.000,0.062,1,1,1,194.0,2100,2100,36220,14,2040,1.000,0.007,1,6,,
sf_bq320,IDC,snowflake,1,16,16,1,1.000,0.062,1,1,1,171.8,2100,2100,36235,3,2037,1.000,0.001,1,0,,
sf_bq321,IDC,snowflake,1,16,16,1,1.000,0.062,1,1,2,169.5,2100,2100,36138,4,2040,1.000,0.002,1,0,,
sf_bq323,IDC,snowflake,1,16,16,1,1.000,0.062,1,1,1,176.6,2100,2100,36475,,,,,,,,
sf_bq417,IDC,snowflake,2,16,16,2,1.000,0.125,1,0,14,257.6,2100,2100,36198,,,,,,,,
sf_bq455,IDC,snowflake,3,16,16,1,0.333,0.062,0,0,,184.7,2100,2100,36457,19,2040,1.000,0.009,1,15,idc.idc.columns;idc.idc.rows,
sf_bq456,IDC,snowflake,2,16,16,2,1.000,0.125,1,1,4,174.8,2100,2100,36191,,,,,,,,
sf_bq324,IDC,snowflake,1,16,16,1,1.000,0.062,1,1,1,165.6,2100,2100,36199,,,,,,,,
bq418,targetome_reactome,bigquery,6,9,9,6,1.000,0.667,1,0,,8.3,58,58,2489,,,,,,,,
bq330,fda,bigquery,4,13,27,4,1.000,0.308,1,0,10,37.3,1202,417,12722,15,230,1.000,0.065,1,4,,
bq398,world_bank,bigquery,2,15,21,2,1.000,0.133,1,0,11,17.9,314,314,6826,6,236,1.000,0.025,1,0,,
bq399,world_bank,bigquery,2,15,21,2,1.000,0.133,1,0,10,10.7,314,314,6356,8,242,1.000,0.033,1,3,,
bq457,libraries_io,bigquery,3,7,7,3,1.000,0.429,1,1,4,32.0,163,163,7773,,,,,,,,
bq227,london,bigquery,1,2,2,1,1.000,0.500,1,1,1,7.3,39,39,941,3,39,1.000,0.077,1,2,,
bq232,london,bigquery,1,2,2,1,1.000,0.500,1,1,2,6.0,39,39,941,6,39,1.000,0.154,1,3,,
bq228,london,bigquery,1,2,2,1,1.000,0.500,1,1,1,6.1,39,39,941,3,39,1.000,0.077,1,2,,
bq229,open_images,bigquery,2,4,4,2,1.000,0.500,1,1,2,7.0,30,30,1408,,,,,,,,
bq230,usda_nass_agriculture,bigquery,1,6,6,1,1.000,0.167,1,1,1,18.7,439,240,10692,,,,,,,,
bq326,world_bank,bigquery,2,14,21,2,1.000,0.143,1,1,3,13.5,314,314,5988,,,,,,,,
bq424,world_bank,bigquery,2,18,21,2,1.000,0.111,1,1,6,12.2,314,314,7587,6,302,1.000,0.020,1,0,,
bq327,world_bank,bigquery,2,15,21,2,1.000,0.133,1,0,11,10.0,314,314,6826,6,236,1.000,0.025,1,0,,
bq328,world_bank,bigquery,2,10,21,2,1.000,0.200,1,1,5,10.7,314,314,5559,7,226,1.000,0.031,1,3,,
sf_bq331,META_KAGGLE,snowflake,4,18,29,4,1.000,0.222,1,1,5,18.5,237,237,4558,,,,,,,,
sf_bq380,META_KAGGLE,snowflake,2,19,29,2,1.000,0.105,1,0,9,10.2,237,237,3747,,,,,,,,
sf_bq370,WIDE_WORLD_IMPORTERS,snowflake,5,15,31,5,1.000,0.333,1,0,8,18.7,368,368,4973,,,,,,,,
sf_bq371,WIDE_WORLD_IMPORTERS,snowflake,3,13,31,3,1.000,0.231,1,0,13,12.8,368,368,4541,,,,,,,,
sf_bq372,WIDE_WORLD_IMPORTERS,snowflake,5,14,31,5,1.000,0.357,1,0,13,11.5,368,368,4685,,,,,,,,
sf_bq373,WIDE_WORLD_IMPORTERS,snowflake,3,12,31,3,1.000,0.250,1,1,4,13.3,368,368,4229,,,,,,,,
bq393,hacker_news,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.1,14,14,314,,,,,,,,
bq403,irs_990,bigquery,1,4,4,1,1.000,0.250,1,1,1,25.6,2549,532,4865,,,,,,10,,
bq397,ecommerce,bigquery,1,15,15,1,1.000,0.067,1,1,1,18.4,154,477,3826,3,201,1.000,0.015,1,5,,
bq402,ecommerce,bigquery,1,15,15,1,1.000,0.067,1,1,1,15.6,154,477,3931,1,201,1.000,0.005,1,4,,
sf_bq160,META_KAGGLE,snowflake,4,20,29,4,1.000,0.200,1,0,10,11.9,237,237,4107,,,,,,,,
sf_bq167,META_KAGGLE,snowflake,2,20,29,2,1.000,0.100,1,0,10,10.6,237,237,3947,5,200,1.000,0.025,1,6,,
sf_bq171,META_KAGGLE,snowflake,2,8,29,1,0.500,0.125,0,0,,8.0,237,237,2471,,,,,,,meta_kaggle.meta_kaggle.users,
sf_bq118,DEATH,snowflake,4,7,24,2,0.500,0.286,0,0,22,10.4,99,91,1035,,,,,,,death.death.icd10code;death.death.race,
sf_bq072,DEATH,snowflake,4,7,24,3,0.750,0.429,0,0,9,8.3,99,91,1238,10,57,0.800,0.140,0,2,death.death.icd10code,icd10code.code;icd10code.description
ga001,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.1,2116,108,930,3,60,0.667,0.033,0,5,,events_*.event_name
ga002,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.3,2116,108,1054,3,60,0.667,0.033,0,9,,events_*.event_name
ga003,firebase,bigquery,1,1,1,1,1.000,1.000,1,0,,3.2,2148,68,785,4,60,1.000,0.067,1,6,,
ga004,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.3,2116,108,1548,2,60,1.000,0.033,1,5,,
ga008,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.1,2116,108,1434,3,60,0.333,0.017,0,3,,events_*.event_date;events_*.event_name
ga017,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,7.9,2116,108,1489,4,60,0.750,0.050,0,6,,events_*.event_name
ga007,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,19.8,2116,108,1165,,,,,,,,
ga013,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,20.8,2116,108,1165,,,,,,,,
ga018,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,21.8,2116,108,1244,10,60,0.700,0.117,0,12,,events_*.device;events_*.geo;events_*.traffic_source
ga032,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,22.8,2116,108,1204,,,,,,,,
ga031,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.7,2116,108,1545,,,,,,,,
ga006,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.6,2116,108,1129,,,,,,,,
ga009,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.7,2116,108,1472,,,,,,,,
ga010,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,18.6,2116,108,1370,3,60,0.667,0.033,0,9,,events_*.event_timestamp
ga014,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,18.1,2116,108,1223,,,,,,,,
ga011,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,9.0,2116,108,990,,,,,,,,
ga012,ga4,bigquery,1,1,1,1,1.000,1.000,1,1,1,8.3,2116,108,1085,2,60,0.500,0.017,0,7,,events_*.event_name
ga019,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,7.9,2148,68,689,3,60,0.333,0.017,0,4,,events_*.event_date;events_*.event_name
ga030,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,19.1,2148,68,711,,,,,,,,
ga005,firebase,bigquery,1,1,1,1,1.000,1.000,1,1,1,20.1,2148,68,712,,,,,,,,
